Iter,TotTime,m_block,Alpha,mu,Theta0,Theta_fin,V_theta_fin,V_block_finx,V_block_finy,Wind_x,Wind_y,Windz,Vkitex,Vkitey,Vkitez,Vrelx,Vrely,Vrelz,F_vinc,Tension,Lift,Liftx,Lifty,Liftz,Drag,Dragx,Dragy,Dragz
897901, 89.79, 40.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 23.77, 368.63, 365.17, 244.59, 271.15, -0.66, 10.43, 4.09, -3.67, 8.87
897719, 89.77, 40.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 11.26, 381.14, 377.76, 254.36, 279.28, -0.78, 10.79, 4.47, -4.05, 8.95
897470, 89.75, 40.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, 2.37, 390.03, 386.67, 261.69, 284.66, -1.08, 11.05, 4.81, -4.39, 8.93
897218, 89.72, 40.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, -6.46, 398.86, 395.53, 268.92, -290.04, -1.82, 11.30, 5.13, 4.70, 8.90
896984, 89.70, 40.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, -20.02, 412.42, 409.19, 279.36, 298.97, -2.87, 11.69, 5.51, -5.06, 8.98
42371, 4.24, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 242.19, 150.21, 148.13, 148.07, 0.00, 4.03, 6.58, -0.18, -0.00, 6.58
228409, 22.84, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 231.76, 160.64, 158.61, 158.58, 0.00, 3.18, 7.05, -0.14, -0.00, 7.05
917002, 91.70, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, 0.00, -5.00, 0.00, 0.00, 325.91, 66.49, 65.61, 35.79, 54.59, 6.61, 2.92, -0.11, -0.28, 2.90
2000000, 200.00, 40.00, 2.00, 0.00, 0.79, 0.05, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, 0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 389.40, 57.80, 67.53, -0.00, 0.00, 67.53, 3.00, 3.00, -0.00, 0.00
916656, 91.67, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, 0.00, 0.00, 0.00, -9.00, 0.00, 0.00, 259.55, 132.85, 129.42, 87.22, 95.58, -2.35, 5.75, 0.25, -0.08, 5.75
889341, 88.93, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, 0.00, 0.00, 0.00, -11.00, 0.00, 0.00, 213.30, 179.10, 176.16, 123.69, 125.43, 1.30, 7.83, 0.39, -0.47, 7.81
888004, 88.80, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, 0.00, 0.00, 0.00, -13.00, 0.00, 0.00, 160.30, 232.10, 229.06, 161.57, 162.37, -1.08, 10.18, 1.01, -0.94, 10.09
894475, 89.45, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 15.00,  0.00, 0.00, 0.00, 0.00, 0.00, -15.00, 0.00, 0.00, 138.37, 254.03, 250.83, 177.20, 177.52, -1.68, 11.15, 1.55, -1.44, 10.95
903071, 90.31, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, 0.00, 0.00, 0.00, -17.00, 0.00, 0.00, 129.20, 263.20, 259.96, 184.11, 183.52, -2.03, 11.55, 1.82, -1.71, 11.28
912668, 91.27, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 19.00,  0.00, 0.00, 0.00, 0.00, 0.00, -19.00, 0.00, 0.00, 122.73, 269.67, 266.43, 189.60, 187.17, -2.23, 11.84, 2.05, -1.94, 11.50
919298, 91.93, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 21.00,  0.00, 0.00, 0.00, 0.00, 0.00, -21.00, 0.00, 0.00, 111.16, 281.24, 277.97, 198.30, -194.78, -2.83, 12.35, 2.43, 2.30, 11.89
924632, 92.46, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 23.00,  0.00, 0.00, 0.00, 0.00, 0.00, -23.00, 0.00, 0.00, 99.65, 292.75, 289.46, 206.88, -202.43, -3.37, 12.86, 2.85, 2.70, 12.25
928959, 92.90, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 25.00,  0.00, 0.00, 0.00, 0.00, 0.00, -25.00, 0.00, 0.00, 87.73, 304.67, 301.36, 215.82, -210.30, -3.78, 13.39, 3.30, 3.16, 12.59
932517, 93.25, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 27.00,  0.00, 0.00, 0.00, 0.00, 0.00, -27.00, 0.00, 0.00, 75.36, 317.04, 313.74, 225.20, -218.40, -4.13, 13.94, 3.78, 3.66, 12.91
935483, 93.55, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 29.00,  0.00, 0.00, 0.00, 0.00, 0.00, -29.00, 0.00, 0.00, 62.70, 329.70, 326.41, 234.91, 226.59, -4.49, 14.51, 4.29, -4.19, 13.21
938000, 93.80, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 50.14, 342.26, 339.00, 244.64, -234.63, -4.97, 15.07, 4.81, 4.73, 13.47
940170, 94.02, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 37.29, 355.11, 351.89, 254.68, -242.76, -5.55, 15.64, 5.33, 5.28, 13.72
942058, 94.21, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, 23.65, 368.75, 365.62, 265.44, 251.35, -6.08, 16.25, 5.87, -5.86, 13.98
943711, 94.37, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, 9.72, 382.68, 379.64, 276.55, 260.01, -6.43, 16.87, 6.40, -6.45, 14.22
945166, 94.52, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, -2.58, 394.98, 392.04, 286.58, 267.44, -6.56, 17.42, 6.89, -7.03, 14.38
45836, 4.58, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 238.92, 153.48, 151.64, 151.64, 0.00, 0.74, 8.27, -0.04, -0.00, 8.27
208205, 20.82, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 238.39, 154.01, 152.19, 152.19, 0.00, 1.05, 8.30, -0.06, -0.00, 8.30
999792, 99.98, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, 0.00, -5.00, 0.00, 0.00, 332.41, 59.99, 59.70, 37.68, 45.58, 8.17, 3.26, -0.24, -0.38, 3.23
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 387.90, 72.86, 82.53, -0.00, 0.00, 82.53, 4.50, 4.50, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 384.96, 126.84, 136.43, -0.00, 0.00, 136.43, 7.44, 7.44, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 381.28, 194.32, 203.81, -0.00, 0.00, 203.81, 11.12, 11.12, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 376.87, 275.29, 284.66, -0.00, 0.00, 284.66, 15.53, 15.53, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, 0.50, 0.00, 15.00,  0.00, 0.00, 0.50, 0.00, -0.00, -14.50, 0.00, -0.00, 373.09, 344.68, 353.95, -0.00, 0.00, 353.95, 19.31, 19.31, -0.00, 0.00
929197, 92.92, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, 0.00, 0.00, 0.00, -17.00, 0.00, 0.00, 149.35, 243.05, 240.31, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
911145, 91.11, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 19.00,  0.00, 0.00, 0.00, 0.00, 0.00, -19.00, 0.00, 0.00, 149.35, 243.05, 240.31, 180.93, 158.13, -3.38, 13.11, 1.34, -1.25, 12.98
905178, 90.52, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 21.00,  0.00, 0.00, 0.00, 0.00, 0.00, -21.00, 0.00, 0.00, 149.35, 243.05, 240.31, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
904267, 90.43, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 23.00,  0.00, 0.00, 0.00, 0.00, 0.00, -23.00, 0.00, 0.00, 149.35, 243.05, 240.31, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
906090, 90.61, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 25.00,  0.00, 0.00, 0.00, 0.00, 0.00, -25.00, 0.00, 0.00, 149.35, 243.05, 240.31, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
909387, 90.94, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 27.00,  0.00, 0.00, 0.00, 0.00, 0.00, -27.00, 0.00, 0.00, 149.35, 243.05, 240.32, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
913409, 91.34, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 29.00,  0.00, 0.00, 0.00, 0.00, 0.00, -29.00, 0.00, 0.00, 149.35, 243.05, 240.32, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
917710, 91.77, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 149.35, 243.05, 240.32, 180.93, 158.13, -3.38, 13.11, 1.34, -1.25, 12.98
922040, 92.20, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 149.35, 243.05, 240.32, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
926261, 92.63, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, 149.34, 243.06, 240.32, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
930321, 93.03, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, 149.34, 243.06, 240.32, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
934455, 93.45, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, 149.34, 243.06, 240.32, 180.93, 158.13, -3.39, 13.11, 1.34, -1.25, 12.98
48891, 4.89, 40.00, 6.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 235.99, 156.41, 154.69, 154.67, 0.00, -2.24, 11.90, 0.17, -0.00, 11.90
197001, 19.70, 40.00, 6.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 236.73, 155.67, 153.94, 153.93, 0.00, -2.20, 11.84, 0.17, -0.00, 11.84
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 388.57, 40.14, 49.77, -0.00, 0.00, 49.77, 3.83, 3.83, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.09, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, 0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 384.90, 88.05, 97.54, -0.00, 0.00, 97.54, 7.50, 7.50, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 380.00, 151.94, 161.24, -0.00, 0.00, 161.24, 12.40, 12.40, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 373.87, 231.80, 240.87, -0.00, 0.00, 240.87, 18.53, 18.53, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 366.52, 327.63, 336.42, -0.00, 0.00, 336.42, 25.88, 25.88, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 1.98, 0.00, 15.00,  0.00, 0.00, 1.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.55, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 3.98, 0.00, 17.00,  0.00, 0.00, 3.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.55, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 5.98, 0.00, 19.00,  0.00, 0.00, 5.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.55, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 7.98, 0.00, 21.00,  0.00, 0.00, 7.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 9.98, 0.00, 23.00,  0.00, 0.00, 9.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 11.98, 0.00, 25.00,  0.00, 0.00, 11.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 13.98, 0.00, 27.00,  0.00, 0.00, 13.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 15.98, 0.00, 29.00,  0.00, 0.00, 15.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 17.98, 0.00, 31.00,  0.00, 0.00, 17.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 19.98, 0.00, 33.00,  0.00, 0.00, 19.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 21.98, 0.00, 35.00,  0.00, 0.00, 21.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 23.98, 0.00, 37.00,  0.00, 0.00, 23.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 25.98, 0.00, 39.00,  0.00, 0.00, 25.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.35, -0.00, 0.00, 337.35, 25.95, 25.95, -0.00, 0.00
51786, 5.18, 40.00, 8.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 236.90, 155.50, 153.76, 153.69, 0.00, -4.66, 14.35, 0.43, -0.00, 14.34
219440, 21.94, 40.00, 8.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 236.85, 155.55, 153.81, 153.74, 0.00, -4.68, 14.36, 0.44, -0.00, 14.35
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 387.04, 47.91, 57.42, -0.00, 0.00, 57.42, 5.36, 5.36, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 381.90, 103.27, 112.55, -0.00, 0.00, 112.55, 10.50, 10.50, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 375.04, 177.09, 186.05, -0.00, 0.00, 186.05, 17.36, 17.36, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 366.46, 269.36, 277.92, -0.00, 0.00, 277.92, 25.94, 25.94, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 1.08, 0.00, 13.00,  0.00, 0.00, 1.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 3.08, 0.00, 15.00,  0.00, 0.00, 3.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 5.08, 0.00, 17.00,  0.00, 0.00, 5.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 7.08, 0.00, 19.00,  0.00, 0.00, 7.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 9.08, 0.00, 21.00,  0.00, 0.00, 9.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 11.08, 0.00, 23.00,  0.00, 0.00, 11.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 13.08, 0.00, 25.00,  0.00, 0.00, 13.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 15.08, 0.00, 27.00,  0.00, 0.00, 15.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 17.08, 0.00, 29.00,  0.00, 0.00, 17.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 19.08, 0.00, 31.00,  0.00, 0.00, 19.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 21.08, 0.00, 33.00,  0.00, 0.00, 21.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 23.08, 0.00, 35.00,  0.00, 0.00, 23.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 25.08, 0.00, 37.00,  0.00, 0.00, 25.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 27.08, 0.00, 39.00,  0.00, 0.00, 27.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.97, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
53757, 5.38, 40.00, 10.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 236.82, 155.58, 153.70, 153.54, 0.00, -7.15, 16.87, 0.78, -0.00, 16.85
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.19, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 389.92, 13.03, 22.60, -0.00, 0.00, 22.60, 2.48, 2.48, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.13, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 385.51, 53.42, 62.78, -0.00, 0.00, 62.78, 6.89, 6.89, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.12, 0.00, -0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 378.89, 114.04, 123.05, -0.00, 0.00, 123.05, 13.51, 13.51, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 370.07, 194.88, 203.41, -0.00, 0.00, 203.41, 22.33, 22.33, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 359.05, 295.94, 303.86, -0.00, 0.00, 303.86, 33.35, 33.35, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 1.79, 0.00, 13.00,  0.00, 0.00, 1.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 3.79, 0.00, 15.00,  0.00, 0.00, 3.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 5.79, 0.00, 17.00,  0.00, 0.00, 5.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 7.79, 0.00, 19.00,  0.00, 0.00, 7.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 9.79, 0.00, 21.00,  0.00, 0.00, 9.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
